,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
4674,Geneva County,26707,13131,13576,11497,11783,1221,1361,136,122,40,63,11,4,226,243,548,423
4826,Greene County,8553,4055,4498,798,772,3216,3677,12,9,9,8,0,0,20,32,36,46
4978,Hale County,15131,7116,8015,3015,3155,4029,4769,12,15,14,26,1,0,45,50,106,82
5130,Henry County,17176,8299,8877,5945,6165,2149,2531,36,24,52,63,2,1,115,93,235,197
5282,Houston County,104110,49865,54245,35433,37504,12841,14916,249,278,404,531,34,45,904,971,1829,1640
5434,Jackson County,52631,25900,26731,23697,24522,937,937,398,433,119,139,35,26,714,674,810,688
5586,Jefferson County,660368,311965,348403,173162,183542,128832,154196,1106,1089,5043,5451,202,179,3620,3946,13358,11425
5738,Lamar County,14050,6851,7199,6030,6223,710,854,9,16,4,6,1,1,97,99,110,90
5890,Lauderdale County,93063,44631,48432,38909,41881,4423,5231,213,207,375,396,30,21,681,696,1197,1062
6042,Lawrence County,33426,16287,17139,12759,13360,1798,2018,968,976,32,45,4,2,726,738,395,339
6194,Lee County,154426,76024,78402,55052,54603,16773,19753,356,269,2567,2531,85,67,1191,1179,3306,2600
6346,Limestone County,90612,45501,45111,37109,37199,6368,5818,382,355,552,728,83,80,1007,931,2811,2507
6498,Lowndes County,10555,5036,5519,1376,1352,3591,4089,16,14,8,18,3,0,42,46,64,67
6650,Macon County,19387,8890,10497,1633,1606,7078,8703,18,22,33,20,2,1,126,145,157,125
6802,Madison County,350112,170887,179225,121019,121915,40080,45989,1429,1466,4014,5131,239,176,4106,4548,8668,7726
6954,Marengo County,20136,9410,10726,4637,4936,4611,5629,29,25,24,37,21,15,88,84,248,240
7106,Marion County,30246,14998,15248,13945,14440,766,508,53,53,35,56,9,11,190,180,421,315
7258,Marshall County,94356,46297,48059,43224,45205,1346,1124,531,474,293,413,130,109,773,734,6596,5453
7410,Mobile County,414926,198369,216557,121687,127595,67222,79415,1940,2063,4195,4170,134,125,3191,3189,5965,5352
7562,Monroe County,21897,10386,11511,5940,6231,4089,4895,143,147,42,46,7,3,165,189,133,125
7714,Montgomery County,226389,107181,119208,43404,44803,58960,69213,351,383,2952,3042,141,105,1373,1662,4088,3583
7866,Morgan County,119656,58908,60748,49332,50638,7246,7779,664,589,396,504,75,68,1195,1170,5132,4286
8018,Perry County,9855,4602,5253,1520,1545,3024,3635,13,7,23,18,3,2,19,46,70,63
8170,Pickens County,20339,10053,10286,6055,5759,3807,4370,26,19,25,27,44,24,96,87,573,267
8322,Pike County,33090,15910,17180,9563,9848,5515,6676,115,110,430,264,18,19,269,263,387,356
8474,Randolph County,22486,10934,11552,8573,8891,2117,2401,47,56,27,44,8,7,162,153,343,319
8626,Russell County,59712,29110,30602,15734,15955,12232,13379,173,150,183,302,77,62,711,754,1563,1447
8778,St. Clair County,86561,43239,43322,37748,38381,4468,3799,167,154,262,389,33,26,561,573,1028,935
8930,Shelby County,206199,100440,105759,84852,88504,11706,13176,403,364,2073,2334,43,46,1363,1335,6546,5503
9082,Sumter County,13243,5987,7256,1590,1796,4280,5341,5,12,81,69,1,2,30,36,76,66
9234,Talladega County,81258,39450,41808,25965,26965,12456,13856,177,146,259,227,7,9,586,605,1128,693
9386,Tallapoosa County,41112,20022,21090,14323,14663,5287,5976,73,82,87,120,8,6,244,243,532,422
9538,Tuscaloosa County,202519,97683,104836,66031,67649,28670,34159,349,325,1454,1493,70,69,1109,1141,3575,3013
9690,Walker County,65567,31905,33662,29106,30710,2009,2169,168,149,140,168,43,21,439,445,857,672
9842,Washington County,16863,8232,8631,5529,5583,1943,2176,624,693,39,44,8,6,89,129,121,111
9994,Wilcox County,11052,5267,5785,1515,1586,3693,4154,8,12,9,5,2,1,40,27,56,51
10146,Winston County,24101,11849,12252,11406,11808,115,116,103,101,24,45,29,17,172,165,356,312
10298,Aleutians East Borough,3317,2289,1028,584,192,316,23,355,323,953,436,11,11,70,43,361,91
10450,Aleutians West Census Area,5751,3886,1865,1561,605,400,42,413,335,1258,734,104,26,150,123,603,221
10602,Anchorage Municipality,300357,154317,146040,104091,94256,10389,8487,11745,12974,12923,14938,3545,3569,11624,11816,14005,12891
10754,Bethel Census Area,17923,9282,8641,1157,993,72,90,7530,7129,104,88,15,26,404,315,180,176
10906,Bristol Bay Borough,946,525,421,256,175,0,0,177,159,3,7,0,3,89,77,24,17
11058,Denali Borough,1903,1040,863,927,730,23,11,40,34,6,40,0,1,44,47,30,41
11210,Dillingham Census Area,4994,2573,2421,500,430,24,12,1798,1735,18,32,7,1,226,211,84,78
11362,Fairbanks North Star Borough,99371,53762,45609,42301,34637,3196,2202,3518,3682,1362,1695,235,303,3150,3090,4368,3463
11514,Haines Borough,2566,1265,1301,1032,1000,12,5,135,131,4,23,0,0,82,142,33,33
11666,Hoonah-Angoon Census Area,2091,1124,967,541,473,7,6,452,371,17,10,1,1,106,106,48,57
11818,Juneau City and Borough,32625,16632,15993,11763,11021,293,206,1935,1958,916,1149,200,165,1525,1494,1077,1028
11970,Kenai Peninsula Borough,57638,30296,27342,25616,23072,295,157,2276,2004,305,482,104,72,1700,1555,1207,1071
12122,Ketchikan Gateway Borough,13781,7158,6623,4965,4460,80,46,948,946,525,548,19,16,621,607,371,314
12274,Kodiak Island Borough,14007,7569,6438,4448,3569,135,73,913,907,1492,1404,79,53,502,432,687,553
12426,Kusilvak Census Area,8053,4245,3808,214,206,19,4,3890,3490,10,14,0,0,112,94,56,46
12578,Lake and Peninsula Borough,1629,861,768,232,175,8,8,536,501,8,1,3,2,74,81,29,23
12730,Matanuska-Susitna Borough,98285,51716,46569,43500,38894,816,491,3403,2979,541,863,197,156,3259,3186,2378,2230
12882,Nome Census Area,9833,5169,4664,920,768,37,29,3826,3520,60,56,6,9,320,282,110,95
13034,North Slope Borough,9713,6061,3652,2614,681,93,43,2666,2419,320,238,95,55,273,216,234,147
13186,Northwest Arctic Borough,7748,4187,3561,611,390,27,50,3236,2895,33,34,9,5,271,187,98,73
13338,Petersburg Borough,3184,1661,1523,1308,1176,42,15,156,150,46,52,11,3,98,127,98,83
13490,Prince of Wales-Hyder Census Area,6384,3507,2877,1710,1312,17,9,1435,1268,17,23,13,13,315,252,135,90
13642,Sitka City and Borough,8881,4553,4328,3106,2837,45,56,708,708,274,317,15,14,405,396,275,275
13794,Skagway Municipality,1038,546,492,489,436,1,2,29,28,6,4,1,1,20,21,32,14
13946,Southeast Fairbanks Census Area,6978,3903,3075,3168,2421,67,32,417,374,51,59,20,16,180,173,192,155
14098,Valdez-Cordova Census Area,9493,4986,4507,3755,3286,56,29,636,641,168,211,35,27,336,313,213,220
14250,Wrangell City and Borough,2360,1221,1139,883,780,5,4,201,201,16,28,0,1,116,125,21,34
14402,Yakutat City and Borough,634,353,281,146,105,14,3,114,118,20,9,5,5,54,41,14,10
14554,Yukon-Koyukuk Census Area,5563,2982,2581,716,565,16,11,2087,1870,3,13,7,1,153,121,66,60
14706,Apache County,71858,35550,36308,8663,8166,335,304,25743,27048,121,155,26,13,662,622,2452,2174
14858,Cochise County,127321,64746,62575,56829,55147,3398,2545,1232,989,1075,1663,235,255,1977,1976,21957,22063
15010,Coconino County,137637,67971,69666,45553,45756,1129,1089,18162,19399,1088,1394,98,163,1941,1865,9608,9535
15162,Gila County,53139,26328,26811,21167,21406,250,211,4313,4513,151,243,39,23,408,415,5032,4942
15314,Graham County,37958,20305,17653,16505,14284,603,206,2643,2701,148,104,41,39,365,319,6923,5296
15466,Greenlee County,9323,4881,4442,4467,4077,98,65,146,163,40,37,10,5,120,95,2222,2116
15618,La Paz County,20314,10408,9906,8140,7531,135,114,1751,1850,87,108,15,10,280,293,2815,2478
15770,Maricopa County,4090022,2022014,2068008,1706127,1743105,119348,115900,55181,58131,79625,88160,5758,5455,55975,57257,621048,617414
15922,Mohave County,203331,102354,100977,94266,92939,1676,1028,2923,3014,944,1478,227,229,2318,2289,16838,15370
16074,Navajo County,108119,54257,53862,28421,26703,898,530,23520,25041,287,470,61,57,1070,1061,6655,5456
16226,Pima County,1004244,494095,510149,421129,437562,22369,18947,21108,21653,14221,16828,1183,1128,14085,14031,177230,184975
16378,Pinal County,396521,207232,189289,170506,159229,10953,8655,15132,11843,3724,3780,1352,398,5565,5384,62680,53036
16530,Santa Cruz County,46661,22331,24330,21419,23445,228,197,323,289,149,194,20,33,192,172,18248,20340
16682,Yavapai County,218852,107007,111845,100256,104656,1063,875,2368,2385,912,1357,167,160,2241,2412,15896,15270
16834,Yuma County,203483,104066,99417,94516,91253,3413,2030,2409,2125,1411,1749,266,240,2051,2020,63203,62288
16986,Arkansas County,18564,8975,9589,6609,6877,2136,2416,33,39,77,93,4,1,116,163,327,209
17138,Ashley County,20926,10088,10838,7388,7653,2446,2906,80,77,20,34,11,5,143,163,573,502
17290,Baxter County,40842,19702,21140,19077,20502,80,63,151,133,90,140,8,11,296,291,410,405
17442,Benton County,242868,120193,122675,107543,110594,2536,2160,2215,2389,4529,4199,538,483,2832,2850,20188,19020
17594,Boone County,37152,18296,18856,17621,18182,87,79,142,149,69,133,13,11,364,302,427,420
17746,Bradley County,11061,5388,5673,3735,3830,1439,1635,91,88,22,30,4,1,97,89,873,702
17898,Calhoun County,5188,2646,2542,2031,1891,556,590,18,9,5,7,1,0,35,45,111,87
18050,Carroll County,27722,13608,14114,12846,13348,108,107,165,188,117,130,89,78,283,263,2097,1959
18202,Chicot County,11217,5528,5689,2492,2420,2933,3156,26,26,29,31,1,3,47,53,340,279
18354,Clark County,22699,10856,11843,8070,8566,2491,2957,61,69,77,82,3,6,154,163,489,501
18506,Clay County,15176,7430,7746,7237,7542,52,45,26,41,18,12,0,3,97,103,158,122
18658,Cleburne County,25664,12658,13006,12274,12614,78,51,91,98,23,63,6,3,186,177,366,299
18810,Cleveland County,8424,4115,4309,3560,3738,467,492,22,18,3,8,3,1,60,52,89,94
18962,Columbia County,24102,11586,12516,7181,7521,4053,4670,82,42,112,123,4,6,154,154,398,262
19114,Conway County,21030,10314,10716,8795,9098,1147,1244,99,75,62,54,3,3,208,242,436,413
19266,Craighead County,102671,49926,52745,41292,43025,6972,7908,246,344,569,604,25,27,822,837,2624,2276
19418,Crawford County,61670,30386,31284,27856,28602,524,444,721,782,455,527,16,18,814,911,2106,2058
19570,Crittenden County,49558,23460,26098,11172,11585,11749,13884,78,96,158,196,6,10,297,327,605,529
19722,Cross County,17187,8341,8846,6296,6585,1869,2069,30,30,43,45,1,2,102,115,172,146
19874,Dallas County,7757,3747,4010,2151,2234,1525,1672,14,27,7,7,1,0,49,70,130,92
20026,Desha County,12215,5721,6494,2918,3186,2667,3196,28,24,29,20,8,10,71,58,296,286
20178,Drew County,18729,9165,9564,6382,6620,2526,2745,32,42,114,57,3,3,108,97,288,279
20330,Faulkner County,120878,59157,61721,50273,51996,6512,7151,382,436,753,790,48,48,1189,1300,2639,2306
20482,Franklin County,17766,8788,8978,8387,8542,85,71,102,123,75,87,16,7,123,148,269,245
20634,Fulton County,12139,6014,6125,5822,5935,31,38,46,39,7,24,4,0,104,89,82,62
20786,Garland County,97185,46931,50254,41020,44104,4076,4250,326,341,341,458,40,28,1128,1073,2646,2481
20938,Grant County,18115,9001,9114,8531,8652,265,246,52,36,24,45,7,2,122,133,245,229
21090,Greene County,43729,21506,22223,20792,21555,235,171,109,112,64,76,5,6,301,303,590,576
21242,Hempstead County,22317,10774,11543,7358,7528,3053,3644,70,76,53,65,13,20,227,210,1463,1345
21394,Hot Spring County,33333,17329,16004,14706,13811,2138,1728,106,89,50,73,9,11,320,292,605,495
21546,Howard County,13460,6553,6907,5002,5212,1338,1470,66,73,46,46,9,12,92,94,737,745
21698,Independence County,37061,18036,19025,17047,17979,424,414,125,127,126,173,45,34,269,298,1156,1033
21850,Izard County,13488,7051,6437,6640,6230,220,20,78,66,18,29,0,2,95,90,170,91
22002,Jackson County,17503,8693,8810,6901,7015,1578,1514,59,59,25,46,13,12,117,164,301,211
22154,Jefferson County,72377,35556,36821,15355,14815,19181,20993,160,144,331,349,36,44,493,476,759,664
22306,Johnson County,26013,12919,13094,12015,12292,294,252,166,145,144,171,15,15,285,219,1871,1690
22458,Lafayette County,7128,3447,3681,2158,2191,1234,1413,11,16,13,23,0,0,31,38,87,64
22610,Lawrence County,16985,8413,8572,8161,8331,83,84,41,37,18,18,2,2,108,100,123,95
22762,Lee County,9787,5480,4307,2489,1685,2863,2485,36,25,27,25,2,0,63,87,131,108
22914,Lincoln County,13982,8523,5459,5375,4087,3002,1239,34,30,33,11,1,0,78,92,327,178
23066,Little River County,12531,6161,6370,4711,4767,1181,1303,119,120,20,28,5,2,125,150,194,199
23218,Logan County,21919,10909,11010,10199,10338,182,157,117,136,230,183,3,1,178,195,308,278
23370,Lonoke County,71488,35311,36177,32118,32449,2046,2349,245,257,236,445,44,25,622,652,1534,1312
23522,Madison County,15722,7880,7842,7507,7437,29,31,143,125,57,72,29,30,115,147,473,375
23674,Marion County,16401,8141,8260,7871,7961,33,39,64,84,9,36,5,5,159,135,195,185
23826,Miller County,43537,21437,22100,15587,15620,5188,5729,168,187,113,135,10,16,371,413,741,626
23978,Mississippi County,44282,21562,22720,13815,13947,7215,8257,114,89,109,120,7,10,302,297,900,868
24130,Monroe County,7598,3613,3985,2043,2251,1448,1625,28,26,26,22,0,0,68,61,99,72
24282,Montgomery County,9089,4540,4549,4323,4321,32,23,68,53,23,35,1,2,93,115,158,176
24434,Nevada County,8703,4298,4405,2900,2933,1281,1371,27,14,12,20,4,1,74,66,145,148
24586,Newton County,7910,3981,3929,3818,3740,10,12,51,62,5,21,1,0,96,94,69,69
24738,Ouachita County,24789,11754,13035,6891,7222,4514,5489,58,45,60,51,5,9,226,219,299,234
24890,Perry County,10239,5093,5146,4818,4890,118,103,43,40,8,13,1,1,105,99,161,122
25042,Phillips County,19901,9329,10572,3553,3693,5567,6696,43,31,41,40,1,1,124,111,175,153
25194,Pike County,10995,5474,5521,5086,5170,199,181,70,49,30,41,0,5,89,75,376,337
25346,Poinsett County,24150,11748,12402,10559,11143,937,995,39,34,19,36,5,5,189,189,355,297
25498,Polk County,20254,9965,10289,9384,9729,57,45,205,200,55,81,9,1,255,233,672,623
25650,Pope County,63047,31369,31678,28870,29427,1102,892,313,303,348,395,28,32,708,629,2751,2343
25802,Prairie County,8315,4108,4207,3608,3597,435,541,12,22,2,6,4,0,47,41,58,40
25954,Pulaski County,392490,188293,204197,114256,118071,64860,76134,1114,1004,4045,4768,130,105,3888,4115,12849,10499
26106,Randolph County,17550,8620,8930,8354,8667,96,63,47,44,12,32,2,4,109,120,180,142
26258,St. Francis County,26977,14797,12180,6889,5074,7451,6807,142,56,84,65,9,4,222,174,1019,177
26410,Saline County,115750,56749,59001,51347,53117,3644,3925,344,314,593,739,22,45,799,861,2464,2358
26562,Scott County,10683,5408,5275,4968,4785,37,42,115,126,185,200,1,3,102,119,450,358
26714,Searcy County,7916,3988,3928,3812,3747,13,14,55,52,14,10,1,0,93,105,108,65
26866,Sebastian County,126990,62112,64878,51422,53721,4294,4319,1457,1412,2760,3030,164,167,2015,2229,8805,8276
27018,Sevier County,17388,8638,8750,7746,7730,367,413,259,309,39,51,29,28,198,219,2964,2686
27170,Sharp County,16923,8401,8522,7993,8185,72,61,95,76,82,43,1,2,158,155,163,187
27322,Stone County,12450,6166,6284,5928,6094,22,29,59,44,28,26,3,1,126,90,137,97
27474,Union County,40175,19537,20638,12814,13073,6188,6935,100,126,123,180,12,10,300,314,773,668
27626,Van Buren County,16880,8376,8504,8065,8194,48,41,82,73,22,39,2,0,157,157,300,225
27778,Washington County,220682,110411,110271,96132,96613,4162,3522,1663,1681,2884,3007,2786,2476,2784,2972,18554,17207
27930,White County,78643,38461,40182,35329,37093,1860,1737,252,263,294,299,31,25,695,765,1786,1500
28082,Woodruff County,6884,3291,3593,2344,2517,873,989,9,15,9,7,1,5,55,60,56,49
28234,Yell County,21916,10927,10989,10262,10333,231,214,105,115,159,179,9,7,161,141,2151,1985
28386,Alameda County,1612850,790340,822510,417208,415878,91913,103029,9281,8757,223241,243931,7618,8123,41079,42792,184632,180097
28538,Alpine County,1107,570,537,407,378,1,2,135,136,5,9,0,0,22,12,64,39
28690,Amador County,36744,19525,17219,17496,15848,690,92,467,343,234,278,47,43,591,615,2926,1864
28842,Butte County,224033,110845,113188,95782,98431,2239,1743,2781,2826,5148,5084,312,303,4583,4801,17676,16963
28994,Calaveras County,44575,22288,22287,20465,20510,282,160,414,409,294,378,48,44,785,786,2640,2427
29146,Colusa County,21351,10961,10390,10033,9525,145,113,283,264,184,200,63,61,253,227,6544,5891
29298,Contra Costa County,1111710,542172,569538,369972,378528,49748,56695,5613,5349,85866,96771,3147,3392,27826,28803,140118,139124
29450,Del Norte County,27194,14895,12299,11545,9857,885,63,1250,1213,488,506,25,20,702,640,3427,1792
29602,El Dorado County,183050,91666,91384,82498,81947,1047,755,1260,1179,3399,4061,181,189,3281,3253,11688,11444
29754,Fresno County,964983,481632,483351,372937,373296,28367,28027,14382,14332,50579,51918,1298,1284,14069,14494,254558,247362
29906,Glenn County,28030,14129,13901,12717,12512,198,126,410,414,407,448,23,26,374,375,5911,5389
30058,Humboldt County,134831,67405,67426,56623,56562,1074,763,4176,4274,1765,1970,231,200,3536,3657,7465,7141
30210,Imperial County,179332,91469,87863,81030,79918,4414,1746,2237,2376,2052,2121,189,183,1547,1519,73447,74222
30362,Inyo County,18396,9207,9189,7547,7449,108,64,1125,1219,129,161,18,8,280,288,1930,1933
30514,Kern County,874190,448483,425707,371664,352154,29612,25282,11677,11263,21253,22527,1219,1122,13058,13359,234371,216429
30666,Kings County,150108,82864,67244,66676,55460,7510,3414,2418,2082,3103,3502,241,272,2916,2514,43538,36266
30818,Lake County,64156,32023,32133,28049,28210,748,621,1297,1325,393,486,89,80,1447,1411,6315,5921
30970,Lassen County,31732,20228,11504,15784,10097,2636,155,833,498,278,177,135,88,562,489,4474,1402
31122,Los Angeles County,10109436,4980305,5129131,3602813,3603531,436701,488513,75524,72385,701506,795537,18771,19086,144990,150079,2436539,2451409
31274,Madera County,154562,74315,80247,64796,68299,2189,4336,3424,3524,1834,1987,205,209,1867,1892,43211,43475
31426,Marin County,260550,127214,133336,109387,114694,4656,2796,1589,1143,6653,9227,295,365,4634,5111,21696,19771
31578,Mariposa County,17636,8960,8676,8039,7844,126,72,328,276,122,134,17,14,328,336,934,928
31730,Mendocino County,87683,43629,44054,37771,37960,552,334,2782,2772,724,1154,111,110,1689,1724,11077,10033
31882,Merced County,266087,134382,131705,110125,108213,5713,5258,3359,3110,10795,10566,557,451,3833,4107,78102,74980
32034,Modoc County,9015,4556,4459,4053,3968,85,24,213,249,47,56,19,11,139,151,687,637
32186,Mono County,14057,7502,6555,6886,5981,70,40,200,203,102,143,49,12,195,176,2060,1862
32338,Monterey County,431293,220045,211248,182012,174528,9287,5921,5920,5541,13541,16015,1317,1268,7968,7975,128088,119377
32490,Napa County,141551,70295,71256,59757,60317,1830,1481,898,842,5344,6120,245,285,2221,2211,24596,23012
32642,Nevada County,98763,48599,50164,45532,46930,344,232,613,593,633,781,73,81,1404,1547,4687,4383
32794,Orange County,3144961,1553473,1591488,1151110,1160938,33876,31754,17064,16503,293840,324968,6175,5983,51408,51342,541614,537121
32946,Placer County,371105,181020,190085,155946,163108,3418,2899,1940,2034,11987,14155,463,459,7266,7430,25067,25202
33098,Plumas County,18570,9328,9242,8480,8412,106,100,291,298,109,95,16,10,326,327,817,736
33250,Riverside County,2328329,1158062,1170267,936177,937771,81792,81708,21851,21874,74144,84300,5044,4989,39054,39625,553589,550226
33402,Sacramento County,1481474,724520,756954,470393,487348,78667,82277,11392,11528,112248,121385,8651,9346,43169,45070,167531,166116
33554,San Benito County,58308,29241,29067,25923,25699,441,335,878,925,923,1061,120,101,956,946,17187,16844
33706,San Bernardino County,2110386,1050270,1060116,818101,814503,97469,103508,21636,21091,72631,80217,4843,4809,35590,35988,545935,543916
33858,San Diego County,3265700,1640842,1624858,1260337,1232642,96956,84790,22079,21031,182079,207169,9881,9612,69510,69614,536409,546454
34010,San Francisco County,852537,434372,418165,246938,212683,25709,23640,3972,2946,137908,159215,2002,1994,17843,17687,68880,61536
34162,San Joaquin County,715114,355889,359225,243975,243316,28767,29212,7236,6947,55151,58700,2649,2556,18111,18494,147064,142386
34314,San Luis Obispo County,279116,142065,137051,125161,123374,4532,1494,1958,1910,5320,5403,317,288,4777,4582,32266,29239
34466,San Mateo County,758333,373110,385223,237476,236970,11541,10841,3350,3049,97966,111101,5876,6130,16901,17132,96360,95108
34618,Santa Barbara County,441228,221224,220004,190138,189434,6075,4514,4900,4612,11991,13148,604,450,7516,7846,100301,95833
34770,Santa Clara County,1896040,953597,942443,543614,524281,28623,26272,12555,12111,325469,337642,4467,4539,38869,37598,254182,247960
34922,Santa Cruz County,271401,134751,136650,118423,119660,2164,1699,2546,2307,6086,7186,256,235,5276,5563,45260,44626
35074,Shasta County,179747,88165,91582,77856,81217,1086,848,2765,2807,2562,2721,186,168,3710,3821,8453,8510
35226,Sierra County,2979,1492,1487,1401,1420,9,2,34,25,6,9,2,1,40,30,147,139
35378,Siskiyou County,43465,21592,21873,18828,19097,363,246,1040,1028,260,325,73,52,1028,1125,2620,2548
35530,Solano County,430791,214410,216381,132278,129031,32192,31728,2769,2639,30623,36098,2221,2210,14327,14675,56684,53920
35682,Sonoma County,499674,244687,254987,214175,222878,5385,4259,5493,5451,9724,11746,787,1040,9123,9613,67176,62978
35834,Stanislaus County,531951,263044,268907,221456,226109,8864,8602,5222,5002,15022,16343,2355,2449,10125,10402,118432,116390
35986,Sutter County,95604,47459,48145,35150,35800,1203,1133,1042,1131,7832,7833,184,209,2048,2039,14614,13997
36138,Tehama County,62961,31344,31617,28481,28693,363,236,1020,1087,401,445,59,51,1020,1105,7825,7306
36290,Trinity County,13128,6708,6420,5904,5659,51,19,354,329,44,76,13,9,342,328,486,457
36442,Tulare County,457260,228901,228359,202538,201716,5097,4907,6352,6224,8908,9323,517,539,5489,5650,146524,141537
36594,Tuolumne County,53872,28103,25769,25268,23693,979,166,626,584,288,394,55,58,887,874,3743,2490
36746,Ventura County,846119,418533,427586,356506,361436,9915,9006,8046,7565,29185,34306,1205,1159,13676,14114,178817,176233
36898,Yolo County,209250,101779,107471,77407,81048,3157,2990,1739,1897,13796,15652,601,608,5079,5276,32504,32971
37050,Yuba County,73883,37505,36378,29773,28945,1613,1304,1076,1102,2680,2757,175,174,2188,2096,10293,9774
37202,Adams County,481169,242349,238820,210816,207603,9349,8261,5247,5017,9483,10348,546,550,6908,7041,95546,91284
37354,Alamosa County,16318,8215,8103,7161,7156,197,125,452,431,119,135,16,27,270,229,3761,3690
37506,Arapahoe County,619634,305201,314433,239463,245744,34232,33643,3373,3401,15969,19171,768,797,11396,11677,58556,57679
37658,Archuleta County,12210,6138,6072,5710,5634,37,20,198,201,48,69,5,6,140,142,1151,1140
37810,Baca County,3635,1819,1816,1721,1713,18,22,39,35,1,12,0,0,40,34,204,169
37962,Bent County,5773,3786,1987,3120,1848,425,11,122,62,65,18,5,3,49,45,1233,603
38114,Boulder County,313864,157658,156206,143170,141829,2005,1569,1362,1285,6960,7365,160,103,4001,4055,21835,21489
38266,Broomfield County,61875,30669,31206,27301,27729,429,422,282,204,1844,2032,37,39,776,780,3748,3697
38418,Chaffee County,18459,9826,8633,9140,8273,299,34,159,120,68,72,11,6,149,128,1178,718
38570,Cheyenne County,1854,947,907,910,874,9,5,14,9,4,9,1,0,9,10,129,102
38722,Clear Creek County,9171,4752,4419,4527,4197,57,29,54,61,25,64,4,2,85,66,261,260
38874,Conejos County,8268,4119,4149,3804,3836,30,31,160,157,31,20,6,9,88,96,2261,2240
39026,Costilla County,3552,1858,1694,1635,1501,40,26,102,96,29,19,8,8,44,44,1203,1086
39178,Crowley County,5613,4009,1604,3216,1475,544,17,144,45,58,16,1,2,46,49,1306,413
39330,Custer County,4347,2210,2137,2108,2058,39,14,19,14,11,15,0,0,33,36,135,93
39482,Delta County,29955,15049,14906,14237,14256,175,58,228,189,110,133,14,15,285,255,2374,2076
39634,Denver County,663963,331931,332032,269331,266321,33895,34171,6408,6590,11680,13828,629,480,9988,10642,103761,100619
