,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
4275,Coosa County,10783,5392,5391,3725,3588,1598,1732,18,22,0,6,0,1,51,42,126,48
4503,Covington County,36804,17632,19172,15188,16248,2153,2594,94,103,47,73,4,1,146,153,200,208
4731,Crenshaw County,13741,6537,7204,4871,5175,1568,1927,33,28,8,11,1,0,56,63,88,71
4959,Cullman County,80602,39954,40648,38640,39415,665,567,200,159,63,109,12,19,374,379,1865,1260
5187,Dale County,48263,23534,24729,18048,18287,4632,5376,145,127,168,430,42,39,499,470,951,1039
5415,Dallas County,42780,19520,23260,6565,7118,12719,15891,33,28,85,93,3,2,115,128,173,181
5643,DeKalb County,68275,33580,34695,32174,33068,589,750,293,261,81,138,23,20,420,458,3897,3226
5871,Elmore County,77459,39163,38296,29317,29681,9057,7822,158,156,165,219,21,8,445,410,697,702
6099,Escambia County,37623,19159,18464,11972,11918,6317,5592,577,620,63,61,5,5,225,268,252,281
6327,Etowah County,103216,49587,53629,41706,44255,6933,8415,170,186,272,242,28,17,478,514,1709,1325
6555,Fayette County,17538,8515,9023,7456,7735,976,1165,23,18,9,45,0,2,51,58,106,90
6783,Franklin County,30627,15317,15310,14403,14378,670,663,58,59,39,50,26,29,121,131,2573,1531
7011,Geneva County,25717,12563,13154,11090,11463,1237,1463,104,97,11,26,5,2,116,103,383,272
7239,Greene County,9100,4262,4838,927,906,3305,3901,7,5,6,8,0,0,17,18,30,33
7467,Hale County,18091,9137,8954,3878,3609,5188,5256,18,14,10,18,1,3,42,54,114,99
7695,Henry County,16653,7985,8668,5599,5757,2304,2819,19,16,4,7,3,1,56,68,213,182
7923,Houston County,97392,46373,51019,34010,36422,11383,13439,175,179,328,462,9,7,468,510,969,966
8151,Jackson County,52796,25742,27054,23714,24859,948,1019,463,487,66,84,7,5,544,600,495,458
8379,Jefferson County,661477,313186,348291,181573,193226,123155,146354,1058,1086,4357,4488,237,218,2806,2919,11436,8964
8607,Lamar County,14484,7020,7464,6206,6457,762,933,10,13,2,8,0,0,40,53,179,109
8835,Lauderdale County,88522,42144,46378,37410,40753,4039,4899,112,136,183,199,10,5,390,386,687,722
9063,Lawrence County,34151,16754,17397,13351,13656,1919,2204,863,890,32,40,3,3,586,604,278,293
9291,Lee County,130791,64512,66279,48206,47827,14250,16364,201,164,1248,1277,15,9,592,638,1333,1300
9519,Limestone County,73909,37425,36484,31349,31268,5302,4422,174,170,220,247,12,7,368,370,1678,1331
9747,Lowndes County,12664,5918,6746,1823,1835,4046,4846,10,7,3,13,0,3,36,42,68,47
9975,Macon County,22258,10243,12015,1799,1722,8209,10099,20,22,138,64,2,2,75,106,103,124
10203,Madison County,313796,153190,160606,110693,113018,35430,39760,1086,1107,3193,3811,91,86,2697,2824,4660,4155
10431,Marengo County,21265,10059,11206,5101,5118,4872,5982,11,9,19,24,1,2,55,71,249,190
10659,Marion County,29501,14660,14841,13720,14138,721,500,57,45,32,33,6,4,124,121,292,253
10887,Marshall County,87970,43055,44915,41271,43012,830,852,246,235,155,301,86,32,467,483,5245,4071
11115,Mobile County,405234,193692,211542,122544,128857,63581,75334,1328,1364,4030,3528,63,127,2146,2332,3530,3616
11343,Monroe County,22759,10881,11878,6331,6676,4299,4919,119,126,33,44,0,3,99,110,95,106
11571,Montgomery County,225648,107471,118177,48862,51384,55804,63737,328,264,1351,1636,35,56,1091,1100,2217,2122
11799,Morgan County,115148,56717,58431,48650,49747,6472,7131,441,373,451,431,44,25,659,724,3694,2992
12027,Perry County,10726,4925,5801,1606,1688,3260,4070,6,6,7,0,3,1,43,36,70,63
12255,Pickens County,19503,9200,10303,5433,5611,3667,4583,13,13,9,14,1,4,77,78,104,86
12483,Pike County,30186,14322,15864,8784,9343,5085,6103,110,100,136,92,2,3,205,223,283,238
12711,Randolph County,22389,10790,11599,8344,8876,2302,2570,23,32,43,41,0,1,78,79,199,198
12939,Russell County,50227,23782,26445,13706,14430,9524,11385,87,111,138,190,27,19,300,310,693,652
13167,St. Clair County,78515,39541,38974,35025,35109,3871,3212,121,133,143,168,14,5,367,347,678,544
13395,Shelby County,183478,90376,93102,79534,81299,8568,9486,254,290,1304,1323,13,13,703,691,3941,2947
13623,Sumter County,13269,6013,7256,1698,1808,4268,5370,5,14,7,12,0,2,35,50,96,90
13851,Talladega County,80186,39200,40986,26243,27345,12392,13043,102,91,125,166,10,18,328,323,703,412
14079,Tallapoosa County,40797,19571,21226,14458,15244,4903,5706,52,66,36,68,0,3,122,139,247,206
14307,Tuscaloosa County,178998,86338,92660,59229,60395,25081,30218,185,232,1090,1002,57,17,696,796,1829,1536
14535,Walker County,68655,33181,35474,30607,32622,2084,2382,120,92,78,97,6,10,286,271,563,459
14763,Washington County,17124,8346,8778,5548,5639,2085,2323,621,702,7,12,2,3,83,99,98,89
14991,Wilcox County,12580,5780,6800,1689,1796,4057,4959,9,14,7,9,2,0,16,22,57,86
15219,Winston County,24326,11987,12339,11699,12042,114,111,61,60,17,23,2,2,94,101,440,209
171,Aleutians East Borough,2818,1879,939,669,231,47,8,425,343,682,330,6,2,50,25,342,85
399,Aleutians West Census Area,4763,3087,1676,1477,712,129,40,547,419,809,438,25,7,100,60,448,217
627,Anchorage Municipality,278504,141985,136519,104693,96684,9854,9155,10687,12177,8566,10192,1657,1727,6528,6584,11676,10820
855,Bethel Census Area,17100,9018,8082,1292,975,79,66,7173,6678,113,108,11,5,350,250,225,180
1083,Bristol Bay Borough,997,545,452,274,215,4,3,244,207,3,5,1,5,19,17,12,5
1311,Denali Borough,1805,1028,777,891,662,23,7,50,42,18,18,3,5,43,43,67,56
1539,Dillingham Census Area,4963,2577,2386,582,518,15,5,1801,1701,14,18,1,2,164,142,93,69
1767,Fairbanks North Star Borough,97952,52343,45609,42449,35568,3414,2775,3278,3765,1102,1466,162,128,1938,1907,3490,2833
1995,Haines Borough,2315,1184,1131,1000,922,3,3,125,131,9,8,1,1,46,66,7,26
2223,Hoonah-Angoon Census Area,2203,1189,1014,560,425,5,1,536,511,7,6,2,1,79,70,41,55
2451,Juneau City and Borough,30544,15525,15019,11511,10954,199,143,1883,1958,824,874,79,53,1029,1037,793,696
2679,Kenai Peninsula Borough,53238,27869,25369,24161,22024,246,113,2176,1907,208,389,57,44,1021,892,781,783
2907,Ketchikan Gateway Borough,13124,6745,6379,4943,4542,70,48,1028,998,315,396,11,12,378,383,250,238
3135,Kodiak Island Borough,13074,7023,6051,4352,3645,134,80,941,893,1222,1091,71,60,303,282,611,460
3363,Lake and Peninsula Borough,1525,787,738,175,145,1,0,537,523,3,8,4,3,67,59,15,16
3591,Matanuska-Susitna Borough,82404,42785,39619,37597,34351,620,474,2494,2523,343,534,63,54,1668,1683,1528,1455
3819,Nome Census Area,9310,4972,4338,972,723,33,23,3710,3334,40,64,1,1,216,193,110,105
4047,North Slope Borough,6630,3546,3084,536,359,54,23,2447,2240,254,237,37,26,218,199,278,256
4275,Northwest Arctic Borough,7425,3932,3493,569,380,20,15,3152,2929,36,36,2,4,153,129,185,233
4503,Petersburg Census Area,3888,2020,1868,1472,1351,9,4,344,320,44,54,3,3,148,136,75,106
4731,Prince of Wales-Hyder Census Area,5531,3054,2477,1673,1233,8,4,1146,1019,14,11,2,2,211,208,82,80
4959,Sitka City and Borough,8728,4452,4276,3091,2765,21,17,819,854,179,268,27,28,315,344,215,207
5187,Skagway Municipality,902,476,426,431,385,0,0,23,29,2,3,2,0,18,9,12,13
5415,Southeast Fairbanks Census Area,6855,3556,3299,2911,2646,96,81,390,387,7,42,4,6,148,137,153,141
5643,Valdez-Cordova Census Area,9462,5073,4389,3792,3176,23,18,700,694,265,220,10,18,283,263,196,180
5871,Wade Hampton Census Area,7583,3930,3653,245,197,13,13,3566,3345,4,5,1,1,101,92,81,63
6099,Wrangell City and Borough,2168,1126,1042,834,719,3,0,160,195,9,12,2,1,118,115,12,16
6327,Yakutat City and Borough,675,389,286,200,118,1,0,143,126,6,5,1,5,38,32,5,1
6555,Yukon-Koyukuk Census Area,5811,3140,2671,814,646,10,4,2159,1909,8,17,3,0,146,95,71,59
171,Apache County,69278,34038,35240,8180,8182,450,417,24810,25982,124,180,51,49,423,430,2150,2048
399,Cochise County,127736,63398,64338,56519,57147,3509,2984,881,712,777,1677,207,183,1505,1635,19544,20571
627,Coconino County,127451,63526,63925,42152,41361,872,845,18576,19674,667,793,88,91,1171,1161,8194,7610
855,Gila County,52231,25500,26731,21114,22144,203,168,3694,3889,151,201,13,21,325,308,4356,4446
1083,Graham County,34736,18408,16328,14709,13170,638,190,2729,2689,126,90,15,18,191,171,5286,4282
1311,Greenlee County,7760,4074,3686,3858,3490,43,43,103,75,12,16,6,3,52,59,1843,1716
1539,La Paz County,20133,10135,9998,8459,8235,122,93,1328,1414,36,55,13,10,177,191,2502,2287
1767,Maricopa County,3872962,1952456,1920506,1719629,1683113,96099,93137,42532,44569,55372,61112,4752,4232,34072,34343,629561,559397
1995,Mohave County,195852,96813,99039,90255,92152,1358,1305,2526,2461,952,1347,122,130,1600,1644,13874,13430
2223,Navajo County,110999,54933,56066,28182,27682,893,590,24814,26696,200,284,42,55,802,759,5582,5139
2451,Pima County,996593,488185,508408,429070,447869,19448,18362,17561,18374,12174,13506,842,793,9090,9504,161890,165032
2679,Pinal County,302633,158508,144125,136531,124070,6936,5270,9773,9818,2513,2453,239,151,2516,2363,50011,40419
2907,Santa Cruz County,42692,20197,22495,19597,21869,148,148,201,178,125,161,24,24,102,115,15882,18199
3135,Yavapai County,212004,104020,107984,98796,102552,978,911,1726,1894,794,964,96,87,1630,1576,14236,12850
3363,Yuma County,189181,94269,94912,86992,87856,3267,2615,1638,1656,961,1341,175,174,1236,1270,51935,53283
171,Arkansas County,19315,9209,10106,6876,7386,2183,2563,19,27,44,37,0,1,87,92,149,104
399,Ashley County,22258,10793,11465,7849,8069,2800,3225,25,33,26,33,4,7,89,98,545,474
627,Baxter County,41845,20151,21694,19682,21171,105,104,110,113,38,97,5,6,211,203,277,293
855,Benton County,210963,104929,106034,96790,98035,1970,1899,1904,2033,2233,2172,197,140,1835,1755,15704,14117
1083,Boone County,36653,17778,18875,17259,18320,144,138,133,155,60,75,4,4,178,183,270,272
1311,Bradley County,11964,6010,5954,4343,4091,1604,1798,16,17,10,8,1,0,36,40,940,422
1539,Calhoun County,5473,2616,2857,2031,2120,552,696,6,8,2,0,0,0,25,33,50,92
1767,Carroll County,27278,13584,13694,13166,13214,73,58,124,143,38,87,14,11,169,181,2205,1726
1995,Chicot County,12308,5985,6323,2721,2612,3166,3603,9,10,33,26,2,1,54,71,336,220
2223,Clark County,23684,11510,12174,8770,8942,2422,2905,54,77,107,80,7,8,150,162,554,411
2451,Clay County,16068,7770,8298,7548,8085,51,51,62,67,40,13,0,0,69,82,114,113
2679,Cleburne County,25282,12298,12984,12001,12658,121,116,51,65,13,22,3,3,109,120,258,186
2907,Cleveland County,8735,4264,4471,3641,3707,561,685,10,19,1,20,1,2,50,38,131,67
3135,Columbia County,24308,11700,12608,7363,7554,4132,4875,36,37,57,44,4,3,108,95,275,165
3363,Conway County,20678,10101,10577,8705,9017,1171,1336,51,63,31,28,5,3,138,130,338,306
3591,Craighead County,91383,44212,47171,38483,40693,4744,5440,159,175,289,334,9,10,528,519,1655,1491
3819,Crawford County,59035,29214,29821,27152,27694,464,448,598,598,390,395,12,6,598,680,1609,1534
4047,Crittenden County,52123,24904,27219,12784,12991,11646,13721,84,83,167,183,5,6,218,235,609,478
4275,Cross County,18627,9038,9589,6907,7139,1985,2306,30,28,30,37,0,1,86,78,147,141
4503,Dallas County,8191,3970,4221,2282,2366,1629,1788,8,16,19,16,0,0,32,35,136,92
4731,Desha County,13715,6420,7295,3407,3537,2901,3637,24,31,24,30,1,3,63,57,305,269
4959,Drew County,18693,9120,9573,6488,6700,2462,2725,24,24,45,44,0,3,101,77,256,252
5187,Faulkner County,104658,51040,53618,44685,46424,5011,5845,266,255,428,429,17,22,633,643,1653,1328
5415,Franklin County,18098,8935,9163,8540,8804,137,91,91,89,42,46,6,5,119,128,234,190
5643,Fulton County,11793,5770,6023,5615,5840,40,37,36,50,8,17,0,0,71,79,61,62
5871,Garland County,96499,46947,49552,41795,44125,3830,4033,315,290,235,362,14,18,758,724,2060,1626
6099,Grant County,17506,8729,8777,8287,8300,325,335,40,38,7,18,3,2,67,84,186,156
6327,Greene County,40302,19737,20565,19156,20001,151,159,98,86,31,44,5,2,296,273,365,325
6555,Hempstead County,23212,11405,11807,7940,7912,3184,3629,60,55,40,35,5,3,176,173,1820,1358
6783,Hot Spring County,31859,15970,15889,13824,13839,1814,1718,76,82,29,46,7,6,220,198,383,355
7011,Howard County,14106,6926,7180,5363,5434,1412,1603,40,37,36,45,1,1,74,60,794,681
7239,Independence County,34516,16975,17541,16072,16544,436,420,86,96,147,218,9,9,225,254,569,489
7467,Izard County,13031,6677,6354,6338,6187,205,38,47,48,4,12,2,1,81,68,80,98
7695,Jackson County,17039,8210,8829,6345,7089,1722,1597,36,33,16,21,1,0,90,89,162,153
7923,Jefferson County,79413,38955,40458,17972,17695,19988,21739,155,145,451,489,20,15,369,375,623,607
8151,Johnson County,24778,12293,12485,11801,11885,204,204,86,77,65,60,0,2,137,257,1450,1331
8379,Lafayette County,7716,3742,3974,2385,2447,1306,1463,18,16,7,12,1,0,25,36,91,55
8607,Lawrence County,16867,8187,8680,7942,8430,95,83,52,51,3,18,1,1,94,97,103,78
8835,Lee County,10702,5796,4906,2636,1926,3099,2914,13,11,18,20,1,2,29,33,201,112
9063,Lincoln County,13695,8266,5429,5186,3917,2983,1423,32,30,6,5,0,1,59,53,175,110
9291,Little River County,12887,6296,6591,4824,4930,1248,1407,100,115,8,18,3,1,113,120,140,145
9519,Logan County,22671,11254,11417,10714,10866,165,160,82,97,115,118,4,1,174,175,284,244
9747,Lonoke County,63581,31404,32177,28699,29067,2020,2311,148,166,145,243,13,12,379,378,946,789
9975,Madison County,15538,7775,7763,7499,7501,56,50,110,101,16,12,8,5,86,94,442,297
10203,Marion County,16609,8218,8391,7976,8170,43,41,75,50,5,27,7,2,112,101,101,94
10431,Miller County,42901,20923,21978,15732,15867,4647,5513,155,158,108,132,3,5,278,303,503,421
10659,Mississippi County,46610,22414,24196,14601,15196,7299,8464,99,78,106,128,8,9,301,321,716,676
10887,Monroe County,8568,4001,4567,2463,2636,1448,1836,12,18,9,11,3,1,66,65,113,73
11115,Montgomery County,9068,4448,4620,4275,4450,30,24,66,49,12,31,1,0,64,66,193,191
11343,Nevada County,9331,4551,4780,3047,3164,1423,1562,27,18,4,4,0,0,50,32,148,143
11571,Newton County,8313,4226,4087,4125,3977,19,13,28,24,2,12,1,0,51,61,58,65
11799,Ouachita County,26023,12375,13648,7355,7801,4803,5575,38,46,35,62,5,4,139,160,170,160
12027,Perry County,10362,5148,5214,4902,4955,134,130,46,56,5,10,2,0,59,63,92,78
12255,Phillips County,21915,10014,11901,3873,4198,5981,7471,25,35,54,82,0,3,81,112,190,226
12483,Pike County,10828,5319,5509,5019,5123,207,238,43,47,4,27,2,0,44,74,306,296
12711,Poinsett County,24881,12130,12751,11074,11576,896,990,37,34,15,25,1,4,107,122,288,269
12939,Polk County,20137,9881,10256,9445,9826,56,45,189,178,10,35,6,8,175,164,411,473
13167,Pope County,59194,29193,30001,27321,28180,1013,908,196,210,244,292,8,6,411,405,1407,1316
13395,Prairie County,8814,4341,4473,3687,3735,594,671,16,21,6,11,0,0,38,35,61,42
13623,Pulaski County,374992,179402,195590,112093,118689,59896,68527,1288,1318,3042,3781,217,223,2866,3052,8388,7115
13851,Randolph County,18040,8858,9182,8552,8913,138,100,56,47,6,21,2,1,104,100,184,108
14079,St. Francis County,26788,13921,12867,7067,5855,6597,6798,54,25,91,82,3,3,109,104,1281,192
14307,Saline County,95391,47400,47991,44195,44860,2133,1997,261,246,279,350,18,13,514,525,1222,1072
14535,Scott County,11294,5699,5595,5308,5206,59,56,79,96,175,161,1,0,77,76,546,410
14763,Searcy County,8054,4002,4052,3879,3941,22,19,32,34,6,7,1,0,62,51,58,60
14991,Sebastian County,121741,59514,62227,50855,52781,3900,4186,1084,1176,2208,2457,76,50,1391,1577,7231,6024
15219,Sevier County,16376,8089,8287,7437,7560,339,397,180,166,12,21,5,6,116,137,2501,2311
15447,Sharp County,17738,8539,9199,8240,8905,100,93,60,65,20,13,2,1,117,122,111,109
15675,Stone County,11911,5837,6074,5648,5883,40,26,45,50,1,14,2,2,101,99,110,88
15903,Union County,42933,20604,22329,13497,14338,6662,7543,57,58,167,175,1,3,220,212,479,405
16131,Van Buren County,16461,8119,8342,7844,8058,65,63,72,60,19,40,4,5,115,116,144,121
16359,Washington County,194696,97376,97320,87666,87922,3490,3228,1486,1488,2065,2030,808,729,1861,1923,13794,11933
16587,White County,73667,36076,37591,33751,35062,1523,1653,158,167,103,188,14,12,527,509,1188,949
16815,Woodruff County,7660,3639,4021,2576,2731,960,1234,13,8,4,3,2,7,84,38,82,34
17043,Yell County,21852,10875,10977,10354,10366,196,227,75,65,127,153,11,22,112,144,2299,1942
171,Alameda County,1449020,715861,733159,414756,405132,90438,105182,5281,5157,174061,184527,5744,5797,25581,27364,161856,146539
399,Alpine County,1144,607,537,442,375,5,2,121,136,3,1,0,1,36,22,68,52
627,Amador County,38480,21002,17478,18448,16390,1466,93,393,319,315,269,22,22,358,385,2649,1480
855,Butte County,217741,106950,110791,94623,98580,2007,1726,2370,2318,4569,4669,228,210,3153,3288,14202,13491
1083,Calaveras County,46852,23299,23553,21665,21839,335,244,379,412,328,363,18,25,574,670,2366,2308
1311,Colusa County,21100,10711,10389,9889,9569,154,138,291,268,173,193,46,56,158,165,5647,4989
1539,Contra Costa County,1010542,497430,513112,362135,365418,45817,51797,4051,3785,65332,71529,2414,2574,17681,18009,116999,109281
1767,Del Norte County,28746,15852,12894,12749,10865,1234,88,995,1011,344,389,10,14,520,527,3097,1526
1995,El Dorado County,175752,88181,87571,80906,80144,1138,985,955,907,2917,3103,136,131,2129,2301,10349,9815
2223,Fresno County,889888,448576,441312,365008,356555,25604,25431,8528,8739,39717,40532,933,859,8786,9196,222691,205180
2451,Glenn County,27862,14071,13791,12875,12593,148,102,296,343,471,470,22,21,259,262,5108,4544
2679,Humboldt County,128564,63665,64899,54892,56013,819,606,3977,4188,1215,1357,176,172,2586,2563,5613,5110
2907,Imperial County,160366,83332,77034,73462,70665,5083,1795,1583,1747,2200,1912,134,104,870,811,61138,60867
3135,Inyo County,17438,8592,8846,7235,7447,31,21,991,1013,105,121,9,8,221,236,1623,1502
3363,Kern County,784687,406423,378264,346542,324010,28636,22064,6882,6934,15489,16159,866,737,8008,8360,191661,171888
3591,Kings County,147622,85321,62301,70405,53393,9351,3103,1678,1479,2233,2599,191,177,1463,1550,41153,30352
3819,Lake County,64644,32036,32608,28878,29281,797,745,1049,1122,394,479,54,58,864,923,5298,4738
4047,Lassen County,35005,22697,12308,17799,11032,3502,164,706,545,197,133,102,75,391,359,4149,1308
4275,Los Angeles County,9734701,4824222,4910479,3624458,3582360,431596,493372,48884,46268,614233,678757,16512,16965,88539,92757,2324775,2267359
4503,Madera County,145223,69903,75320,62983,64859,1913,4483,2166,2340,1408,1639,173,204,1260,1795,37290,35533
4731,Marin County,246100,122574,123526,107465,109315,4892,2623,800,601,6172,7493,213,249,3032,3245,18696,14674
4959,Mariposa County,17963,9169,8794,8341,8036,128,76,327,319,80,85,15,11,278,267,1016,804
5187,Mendocino County,85560,42692,42868,38151,38029,467,256,2338,2478,474,727,141,88,1121,1290,9230,7914
5415,Merced County,243083,122360,120723,103997,102218,4916,4987,1990,1771,8379,8621,315,273,2763,2853,65789,61529
5643,Modoc County,9100,4590,4510,4190,4118,57,27,213,208,27,35,6,3,97,119,635,545
5871,Mono County,12825,7046,5779,6546,5351,80,37,197,174,92,94,7,12,124,111,1608,1315
6099,Monterey County,402116,209391,192725,178200,164810,9875,5061,2860,2413,11977,13881,1142,1087,5337,5473,111852,96738
6327,Napa County,131949,66515,65434,58913,57982,1468,1127,720,588,3613,4021,245,185,1556,1531,21130,17397
6555,Nevada County,96942,48335,48607,45894,46072,279,225,455,473,559,672,55,55,1093,1110,3800,3469
6783,Orange County,2957902,1478743,1479159,1167194,1155412,29830,27209,12789,12102,231540,246791,5666,5419,31724,32226,505097,469060
7011,Placer County,331870,164104,167766,146706,149545,2871,2792,1577,1522,8110,8934,381,347,4459,4626,20246,18873
7239,Plumas County,20606,10291,10315,9616,9606,102,80,279,298,50,76,16,5,228,250,811,725
7467,Riverside County,2055924,1028799,1027125,864220,857476,68872,68943,14789,14207,53396,58305,3855,3667,23667,24527,459798,435499
7695,Sacramento County,1373585,675087,698498,473486,486307,70355,73609,8538,8721,88805,94329,5629,5927,28274,29605,140191,132427
7923,San Benito County,54505,27726,26779,25384,24308,386,363,431,439,809,941,92,106,624,622,15004,13818
8151,San Bernardino County,1992989,1000936,992053,809123,793180,93002,95214,14657,14323,55867,60383,3898,3821,24389,25132,475842,458218
8379,San Diego County,2975656,1490385,1485271,1194093,1178170,86691,79087,15277,15079,142118,160699,8146,8031,44060,44205,452615,449813
8607,San Francisco County,799185,405953,393232,244494,214900,27522,28114,2647,1673,118189,135439,1955,2009,11146,11097,60526,52302
8835,San Joaquin County,665246,333598,331648,243894,239534,26504,26846,4488,4561,45562,47406,1804,1660,11346,11641,126527,116325
9063,San Luis Obispo County,261706,134442,127264,121204,116884,4098,1444,1559,1411,4211,4143,206,172,3164,3210,26912,22397
9291,San Mateo County,697339,346553,350786,236673,233292,11899,11064,1704,1718,79969,87993,4972,5012,11336,11707,82771,76904
9519,Santa Barbara County,400499,201883,198616,179508,176277,5445,4025,3223,3187,8446,9653,500,494,4761,4980,81465,73364
9747,Santa Clara County,1723927,879511,844416,554578,523023,25758,23698,6733,6323,265794,265172,3721,3706,22927,22494,232777,209278
9975,Santa Cruz County,250126,125430,124696,113491,112587,1764,1379,1601,1510,4860,5412,279,275,3435,3533,37601,34507
10203,Shasta County,179334,87872,91462,79338,82589,1027,883,2537,2740,2072,2216,118,115,2780,2919,7150,6790
10431,Sierra County,3312,1680,1632,1605,1548,4,5,31,41,1,5,3,1,36,32,157,133
10659,Siskiyou County,44222,21806,22416,19552,20059,346,294,941,976,247,327,35,46,685,714,2254,2049
10887,Solano County,405994,204452,201542,132179,126655,31718,30366,1959,1783,26937,30943,1945,1809,9714,9986,47316,42436
11115,Sonoma County,461424,228497,232927,205733,209198,4290,3435,3529,3451,8114,9597,610,604,6221,6642,55824,47577
11343,Stanislaus County,506411,250891,255520,217712,221256,8237,8216,3804,4005,12752,13501,1409,1292,6977,7250,101716,96572
11571,Sutter County,91497,45564,45933,36325,36702,1108,1103,752,784,5939,5973,119,96,1321,1275,13077,11794
11799,Tehama County,60764,30154,30610,28067,28458,304,234,685,718,314,396,40,33,744,771,6382,5805
12027,Trinity County,13933,7067,6866,6350,6204,61,15,354,319,32,64,7,9,263,255,366,346
12255,Tulare County,416189,209401,206788,189789,187177,4405,4100,3908,4008,7458,7572,419,405,3422,3526,122152,113756
12483,Tuolumne County,55681,29399,26282,26643,24510,1136,160,614,518,248,301,63,42,695,751,3414,2070
12711,Ventura County,789671,395548,394123,346700,343350,8752,8156,5330,4878,24598,27481,1171,1167,8997,9091,152302,142324
12939,Yolo County,193912,95110,98802,76460,79176,2797,2835,1365,1378,10869,11643,556,536,3063,3234,28266,26704
13167,Yuba County,71698,36026,35672,29377,29084,1332,1082,967,927,2809,2947,90,101,1451,1531,8570,7659
171,Adams County,419607,212949,206658,191293,185242,7775,7054,2935,2825,6694,7347,361,312,3891,3878,77620,68963
399,Alamosa County,15297,7521,7776,6841,7113,135,126,277,255,82,119,21,16,165,147,3313,3377
627,Arapahoe County,543414,267904,275510,220589,226197,26471,26765,2243,2212,11675,13126,478,445,6448,6765,47876,43853
855,Archuleta County,12479,6235,6244,6018,6022,26,22,103,85,12,22,3,0,73,93,1052,1020
1083,Baca County,3840,1894,1946,1819,1877,2,0,27,30,2,7,3,1,41,31,200,167
1311,Bent County,5785,3566,2219,2998,2055,395,17,101,71,27,23,0,0,45,53,1122,708
1539,Boulder County,295691,149578,146113,138716,135293,1960,1489,1144,1108,5280,5642,122,96,2356,2485,19836,18487
1767,Broomfield County,53664,27005,26659,24641,24323,347,297,200,173,1366,1375,11,7,440,484,3151,2898
1995,Chaffee County,16858,8907,7951,8372,7706,283,14,116,86,35,41,3,5,98,99,983,564
2223,Cheyenne County,1781,868,913,850,891,7,4,9,10,2,1,0,0,0,7,92,87
2451,Clear Creek County,8933,4632,4301,4472,4116,41,20,26,55,31,32,2,2,60,76,250,255
2679,Conejos County,8006,3922,4084,3779,3921,12,17,86,87,8,12,4,2,33,45,2163,2313
2907,Costilla County,3303,1617,1686,1465,1559,20,13,69,50,19,16,7,7,37,41,999,1042
3135,Crowley County,6471,4814,1657,3931,1565,629,4,162,40,58,12,0,1,34,35,1148,380
3363,Custer County,3964,1989,1975,1934,1910,6,8,23,22,7,8,0,0,19,27,65,63
3591,Delta County,30219,15055,15164,14435,14727,163,41,129,124,51,64,4,3,273,205,2118,1885
3819,Denver County,578789,292763,286026,243726,234218,29659,31237,4083,3993,9300,10154,659,657,5336,5767,104143,91426
4047,Dolores County,1889,964,925,919,886,1,0,30,22,5,3,1,0,8,14,62,51
4275,Douglas County,271955,136282,135673,126286,125241,2570,2296,639,736,4423,5117,88,74,2276,2209,9793,9645
